COUNTRY,YEAR,DEBT_TOTAL,DEBT_RATIO,NOMINAL_GDP,NOMINAL_GDP_GROWTH,REAL_GDP,REAL_GDP_GROWTH,POTENTIAL_GDP,POTENTIAL_GDP_GROWTH,GDP_DEFLATOR_PCH,EA_GDP_DEFLATOR_PCH,PRIMARY_BALANCE,STRUCTURAL_PRIMARY_BALANCE,FISCAL_BALANCE,STOCK_FLOW,PRIMARY_EXPENDITURE_SHARE,AGEING_COST,PENSION_REVENUE,PENSION_BALANCE,PROPERTY_INCOME,TAX_AND_PROPERTY_INCOME,IMPLICIT_INTEREST_RATE,INTEREST_RATE_ST,INTEREST_RATE_LT,EXR_EUR,EXR_USD,ESM_REPAYMENT,BOND_REPAYMENT,DEBT_ST_SHARE,DEBT_LT_MATURING_SHARE,DEBT_LT_MATURING_AVG_SHARE,DEBT_DOMESTIC_SHARE,DEBT_EUR_SHARE,FWD_RATE_3M10Y,FWD_RATE_10Y10Y,FWD_INFL_5Y5Y,BUDGET_BALANCE_ELASTICITY
NOR,2064,,,,,,,,1.268728962931681,,,,,,,,34.45770941788051,2.8445722633754107,,0.0,,,,,,,,,,,,,,,,,
NOR,2065,,,,,,,,1.2539500777339554,,,,,,,,34.546357817107605,2.851021744485366,,0.0,,,,,,,,,,,,,,,,,
NOR,2066,,,,,,,,1.2329404616449764,,,,,,,,34.63709877815459,2.8584413468499514,,0.0,,,,,,,,,,,,,,,,,
NOR,2067,,,,,,,,1.2096679407971431,,,,,,,,34.734793891451844,2.8667673846815065,,0.0,,,,,,,,,,,,,,,,,
NOR,2068,,,,,,,,1.1951054245880546,,,,,,,,34.845818214940486,2.8765914188852593,,0.0,,,,,,,,,,,,,,,,,
NOR,2069,,,,,,,,1.179911752667256,,,,,,,,34.9717794089187,2.8867877856341946,,0.0,,,,,,,,,,,,,,,,,
NOR,2070,,,,,,,,1.1578862855679322,,,,,,,,35.11118068100722,2.8978249893010806,,0.0,,,,,,,,,,,,,,,,,
POL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01773688487552834,0.10464379185151218,0.09166002096891863,0.7289993240019088,0.23743389136313026,5.917631052631579,6.413712631578947,2.157847368421053,0.499
POL,2024,2011.8,55.252,3641.208,6.61539894017289,2743.95199264231,2.9233902058752648,2766.442756565303,2.6034546967210748,3.5871425486494024,2.932331962638357,-4.3839572,-3.9124,-6.5859737,80.8,47.2096898,19.84282893235953,1.3830867988243116,,0.0,0.0,4.7408918,,5.5249999999999995,0.2322451107708767,0.2513775719191385,,,,,,,,,,,
POL,2025,2273.3,58.0061,3919.076,7.631203710416989,2833.16018940259,3.2510844577268383,2841.799330194935,2.723952030122301,4.242193662506377,2.4767093808285567,-3.8244282,-3.5783,-6.371562,11.8,47.6472635,20.060230839114016,1.4013064674378763,,0.0,0.004542294889688492,4.961831,5.071,5.668,0.23474711086830197,0.26139549373666504,,161.401317892,,,,,,,,,
POL,2026,2717.2,65.2999,4161.051,6.174287000303136,2917.0043175001,2.9593853680116133,2917.140953017073,2.651194333871909,3.122494357139227,2.0119566334671157,-3.4469118,-3.4446,-6.117012,189.3,47.8953918,20.24623908523171,1.4146287095023038,,0.0,0.0041885338723659515,4.8873465,,,0.2336328506478639,0.2650985229731182,,180.767511439,,,,,,,,,
POL,2027,,,,,2980.832980099806,2.18815797483658,2980.926062191741,2.186562466537567,,,,,,,,20.437005639020363,1.428695314854994,,0.0,0.004577934741973877,,,,,,,213.153500685,,,,,,,,,
POL,2028,,,,,3042.688455895482,2.0751070659988935,3042.735961976249,2.073513347696454,,,,,,,,20.51991251919909,1.4315801138977435,,0.0,-0.0062137506902217865,,,,,,,213.419916952,,,,,,,,,
POL,2029,,,,,3104.398833266516,2.0281530056573516,3104.398833266516,2.0265600453289734,,,,,,,,20.532258325100557,1.4282144046187755,,0.0,-0.023256439715623856,,,,,,,242.81940817,,,,,,,,,
POL,2030,,,,,,,,2.0210576650964005,,,,,,,,20.520756795442793,1.4229789980315197,,0.0,-0.04216810688376427,,,,,,,203.86791707999998,,,,,,,,,
POL,2031,,,,,,,,2.015555284863828,,,,,,,,20.47160681923417,1.4123639057981077,,0.0,-0.0664597786962986,,,,,,,73.620516072,,,,,,,,,
POL,2032,,,,,,,,2.010052904631255,,,,,,,,20.416212121868412,1.4012456116736325,,0.0,-0.09125445783138275,,,,,,,89.723378488,,,,,,,,,
POL,2033,,,,,,,,2.0045505243986823,,,,,,,,20.37098161482901,1.3917857140143344,,0.0,-0.11439116299152374,,,,,,,107.872865807,,,,,,,,,
POL,2034,,,,,,,,1.9990481441661097,,,,,,,,20.32722878139718,1.3826868802738563,,0.0,-0.1371667943894863,,,,,,,78.518222893,,,,,,,,,
POL,2035,,,,,,,,1.9935457639335368,,,,,,,,20.285372898497794,1.3743553404990487,,0.0,-0.1519479449499737,,,,,,,28.681058784,,,,,,,,,
POL,2036,,,,,,,,1.9880433837009641,,,,,,,,20.229049946464535,1.3641319887483445,,0.0,-0.1667290955104611,,,,,,,31.323732305,,,,,,,,,
POL,2037,,,,,,,,1.9160177919568118,,,,,,,,20.17764471360765,1.3544525467955009,,0.0,-0.1815102460709485,,,,,,,7.596548461,,,,,,,,,
POL,2038,,,,,,,,1.778395699111298,,,,,,,,20.13779269280888,1.3465180152595084,,0.0,-0.1962913966314359,,,,,,,1.33906207,,,,,,,,,
POL,2039,,,,,,,,1.6143572786508584,,,,,,,,20.117112772413606,1.3406132955587893,,0.0,-0.2110725471919233,,,,,,,10.257533188,,,,,,,,,
POL,2040,,,,,,,,1.4341486123811857,,,,,,,,20.114395333792324,1.3369800166309629,,0.0,-0.2258536977524107,,,,,,,6.967943824,,,,,,,,,
POL,2041,,,,,,,,1.318424998068513,,,,,,,,20.123140779462886,1.3345982213915795,,0.0,-0.2406348483128981,,,,,,,0.0,,,,,,,,,
POL,2042,,,,,,,,1.18777385805075,,,,,,,,20.147656544292317,1.3337218317472472,,0.0,-0.2554159988733855,,,,,,,4.251928,,,,,,,,,
POL,2043,,,,,,,,1.1137982176488768,,,,,,,,20.193270821853766,1.3342382926656982,,0.0,-0.2701971494338729,,,,,,,5.459025816,,,,,,,,,
POL,2044,,,,,,,,1.065857297820434,,,,,,,,20.252897080085948,1.3359477315598758,,0.0,-0.2849782999943603,,,,,,,8.619830952,,,,,,,,,
POL,2045,,,,,,,,1.0180313781020915,,,,,,,,20.325495572706114,1.3383369046558369,,0.0,-0.2997594505548477,,,,,,,1.0,,,,,,,,,
POL,2046,,,,,,,,0.9788429244841228,,,,,,,,20.406963906288738,1.3408474962974404,,0.0,-0.3145406011153351,,,,,,,2.09337412,,,,,,,,,
POL,2047,,,,,,,,0.9629247754109826,,,,,,,,20.494544719883713,1.3433431181725166,,0.0,-0.3293217516758225,,,,,,,6.214002,,,,,,,,,
POL,2048,,,,,,,,0.9533491806921544,,,,,,,,20.58911125832094,1.346341510108056,,0.0,-0.3441029022363099,,,,,,,0.0,,,,,,,,,
POL,2049,,,,,,,,0.908307385503067,,,,,,,,20.692602314524002,1.3500774737612322,,0.0,-0.3588840527967973,,,,,,,2.09337412,,,,,,,,,
POL,2050,,,,,,,,0.8770571575549608,,,,,,,,20.79629458011414,1.3533295707778688,,0.0,-0.3736652033572847,,,,,,,0.0,,,,,,,,,
POL,2051,,,,,,,,0.8578069834319593,,,,,,,,20.89728779122007,1.355731273903332,,0.0,-0.3884463539177721,,,,,,,0.0,,,,,,,,,
POL,2052,,,,,,,,0.8458091905130656,,,,,,,,20.994540149997473,1.357492202530958,,0.0,-0.4032275044782595,,,,,,,0.0,,,,,,,,,
POL,2053,,,,,,,,0.8527829146048929,,,,,,,,21.086997877640552,1.3587065467049444,,0.0,-0.4180086550387469,,,,,,,9.679,,,,,,,,,
POL,2054,,,,,,,,0.8679889771311629,,,,,,,,21.173133424252754,1.3592896704995823,,0.0,-0.4327898055992343,,,,,,,29.324223842,,,,,,,,,
POL,2055,,,,,,,,0.8908678941767745,,,,,,,,21.251799411355215,1.3591068431902464,,0.0,-0.4475709561597217,,,,,,,2.09337412,,,,,,,,,
POL,2056,,,,,,,,0.9181010170025545,,,,,,,,21.31967039979883,1.3580771883052436,,0.0,-0.4623521067202091,,,,,,,0.0,,,,,,,,,
POL,2057,,,,,,,,0.9447678504366686,,,,,,,,21.37428020133163,1.355928545653869,,0.0,-0.4771332572806965,,,,,,,0.0,,,,,,,,,
POL,2058,,,,,,,,0.9782081899224153,,,,,,,,21.41229798601642,1.3524137133091774,,0.0,-0.4919144078411839,,,,,,,0.0,,,,,,,,,
POL,2059,,,,,,,,1.0164451931112062,,,,,,,,21.43046365039085,1.3475220750296164,,0.0,-0.5066955584016712,,,,,,,0.0,,,,,,,,,
POL,2060,,,,,,,,1.0485695380623243,,,,,,,,21.432879600274653,1.3413433926716734,,0.0,-0.5214767089621586,,,,,,,0.0,,,,,,,,,
POL,2061,,,,,,,,1.0736898843744547,,,,,,,,21.416464631366917,1.3341296037182029,,0.0,-0.5362578595226459,,,,,,,0.0,,,,,,,,,
POL,2062,,,,,,,,1.0910493430728945,,,,,,,,21.3880520382337,1.326071174121976,,0.0,-0.5510390100831333,,,,,,,0.0,,,,,,,,,
POL,2063,,,,,,,,1.0998637697169786,,,,,,,,21.342934729229682,1.317271864695967,,0.0,-0.5658201606436206,,,,,,,0.0,,,,,,,,,
POL,2064,,,,,,,,1.0971683617752261,,,,,,,,21.288940018993323,1.308074291197975,,0.0,-0.580601311204108,,,,,,,0.0,,,,,,,,,
POL,2065,,,,,,,,1.0749161770131819,,,,,,,,21.22798802946481,1.299196207377732,,0.0,-0.5953824617645953,,,,,,,0.0,,,,,,,,,
POL,2066,,,,,,,,1.0380255008838326,,,,,,,,21.168413535383003,1.2909809306082185,,0.0,-0.6101636123250826,,,,,,,0.0,,,,,,,,,
POL,2067,,,,,,,,0.9904236082527005,,,,,,,,21.109889856883097,1.2835987189569553,,0.0,-0.62494476288557,,,,,,,0.0,,,,,,,,,
POL,2068,,,,,,,,0.9319152899178054,,,,,,,,21.057542074069893,1.2773527035480974,,0.0,-0.6397259134460573,,,,,,,0.0,,,,,,,,,
POL,2069,,,,,,,,0.868931618668138,,,,,,,,21.01269953191451,1.2725197978640548,,0.0,-0.6545070640065447,,,,,,,0.0,,,,,,,,,
POL,2070,,,,,,,,0.8134562643231329,,,,,,,,20.975939520965262,1.269026031621438,,0.0,-0.669288214567032,,,,,,,0.0,,,,,,,,,
POL,2071,,,,,,,,,,,,,,,,,,,,-0.6840693651275194,,,,,,,,,,,,,,,,
PRT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18865442191393308,0.06591027328445785,0.06022586205556629,1.0,0.0,3.307892631578947,4.696490000000002,2.157847368421053,0.538
PRT,2024,270.7,94.9274,285.1893,6.444421386427157,237.457353285274,1.9284445500619585,235.8282515358466,2.3653810619805204,4.43052887402533,2.932331962638357,2.75922,2.3876,0.6992549,10.87,40.7071738,23.296585520669048,1.0446999524773208,,0.0,0.0,2.2435848,3.241,2.95725,1.0,1.082380469,,,,,,,,,,,
PRT,2025,274.5,91.7486,299.2239,4.921152371424875,241.614299696717,1.7506075739204263,241.0230775180427,2.202800533169569,3.1160046770230876,2.4767093808285567,2.2755764,2.1436,0.1263311,4.19,41.8828515,23.494672388304874,1.0556839686004207,,0.0,0.009296335279941559,2.3755146,2.291,3.0789999999999997,1.0,1.113519535,1.52530835675,17.460920821000002,,,,,,,,,
PRT,2026,280.5,89.6755,312.8146,4.5419834445042495,247.039896486192,2.245561126260065,245.9523801350993,2.045157944134046,2.2459703744370785,2.0119566334671157,1.6633403,1.4255,-0.5738978,4.19,42.7747173,23.62941650578185,1.0658163363675885,,0.0,0.017815668135881424,2.5491971,,,1.0,1.13468,0.8,18.640942675,,,,,,,,,
PRT,2027,,,,,250.1445250548659,1.25673165056861,249.4093238811354,1.4055337639494514,,,,,,,,23.762907759494958,1.0784368772132862,,0.0,0.028884030878543854,,,,,,1.02,17.263398002,,,,,,,,,
PRT,2028,,,,,252.6448393335497,0.9995478726289919,252.2730179917452,1.148190479027389,,,,,,,,23.937045225651747,1.0884502685359152,,0.0,0.037354376167058945,,,,,,0.8,18.602387,,,,,,,,,
PRT,2029,,,,,254.8810104670426,0.8851046153927733,254.8810104670426,1.033797627688715,,,,,,,,24.144287593016443,1.1003662238893885,,0.0,0.04781169816851616,,,,,,,13.838995,,,,,,,,,
PRT,2030,,,,,,,,0.9957182917262813,,,,,,,,24.384316609785394,1.114409143570969,,0.0,0.06047206372022629,,,,,,,21.170724348,,,,,,,,,
PRT,2031,,,,,,,,0.9576389557638476,,,,,,,,24.648540090033322,1.1299520740151263,,0.0,0.07470841705799103,,,,,,,9.472349049000002,,,,,,,,,
PRT,2032,,,,,,,,0.9195596198014139,,,,,,,,24.929930078898078,1.146598785724794,,0.0,0.0901147872209549,,,,,,4.2,7.138231012,,,,,,,,,
PRT,2033,,,,,,,,0.8814802838389801,,,,,,,,25.172770366827706,1.15990716331627,,0.0,0.10219018161296844,,,,,,4.05,0.054519946,,,,,,,,,
PRT,2034,,,,,,,,0.8434009478765463,,,,,,,,25.383699731712873,1.1702080426617834,,0.0,0.11125452816486359,,,,,,1.05,15.973663701999998,,,,,,,,,
PRT,2035,,,,,,,,0.8053216119141126,,,,,,,,25.56515499175034,1.1783294398305524,,0.0,0.12270463583144274,,,,,,3.4299999999999997,11.945622846,,,,,,,,,
PRT,2036,,,,,,,,0.7672422759516788,,,,,,,,25.740631708969445,1.1853803212779361,,0.0,0.1341547434980219,,,,,,4.6023608232,0.102900061,,,,,,,,,
PRT,2037,,,,,,,,0.891014237908337,,,,,,,,25.897417793727904,1.1910056057012763,,0.0,0.14560485116460106,,,,,,,10.465138790000001,,,,,,,,,
PRT,2038,,,,,,,,0.965758949468579,,,,,,,,26.05571328458163,1.1965172342724293,,0.0,0.15705495883118023,,,,,,2.7506228999599998,5.596065732,,,,,,,,,
PRT,2039,,,,,,,,1.0675693107741733,,,,,,,,26.221260484078194,1.202660123379667,,0.0,0.1685050664977594,,,,,,,0.0,,,,,,,,,
PRT,2040,,,,,,,,1.190225151061409,,,,,,,,26.39810420638253,1.209883959440202,,0.0,0.17995517416433857,,,,,,1.1,0.001931081,,,,,,,,,
PRT,2041,,,,,,,,1.2229181465157595,,,,,,,,26.59423846954425,1.219031203954254,,0.0,0.19140528183091773,,,,,,,0.000838988,,,,,,,,,
PRT,2042,,,,,,,,1.245734068310521,,,,,,,,26.790216069202515,1.2278593396354351,,0.0,0.2028553894974969,,,,,,,5.791842197,,,,,,,,,
PRT,2043,,,,,,,,1.2481613514972572,,,,,,,,26.962170224474672,1.2352724063400404,,0.0,0.21430549716407607,,,,,,,0.001123378,,,,,,,,,
PRT,2044,,,,,,,,1.2596674147401092,,,,,,,,27.137231894879186,1.243138498185368,,0.0,0.22575560483065524,,,,,,,0.0,,,,,,,,,
PRT,2045,,,,,,,,1.2934936369548473,,,,,,,,27.27327311476998,1.2481493888119612,,0.0,0.2372057124972344,,,,,,,6.995891887,,,,,,,,,
PRT,2046,,,,,,,,1.3359394210360858,,,,,,,,27.360049421451986,1.249406408053886,,0.0,0.24865582016381357,,,,,,,0.0,,,,,,,,,
PRT,2047,,,,,,,,1.3839248502382722,,,,,,,,27.370783363988835,1.2450533597172142,,0.0,0.2601059278303927,,,,,,,0.0,,,,,,,,,
PRT,2048,,,,,,,,1.426158851233836,,,,,,,,27.311015481251957,1.2353310841147687,,0.0,0.2715560354969719,,,,,,,0.0,,,,,,,,,
PRT,2049,,,,,,,,1.43868093176466,,,,,,,,27.19059103484091,1.2209067053635363,,0.0,0.28300614316355105,,,,,,,0.0,,,,,,,,,
PRT,2050,,,,,,,,1.4473998133562636,,,,,,,,27.006296117211637,1.202129802452844,,0.0,0.2944562508301302,,,,,,,0.0,,,,,,,,,
PRT,2051,,,,,,,,1.4596979165324124,,,,,,,,26.779926484944614,1.180370312366922,,0.0,0.3059063584967094,,,,,,,0.0,,,,,,,,,
PRT,2052,,,,,,,,1.4763633319434022,,,,,,,,26.528048629188802,1.1567724975451867,,0.0,0.31735646616328855,,,,,,,7.221216981,,,,,,,,,
PRT,2053,,,,,,,,1.4924020247763332,,,,,,,,26.257536363458883,1.1325062201402099,,0.0,0.3288065738298677,,,,,,,0.0,,,,,,,,,
PRT,2054,,,,,,,,1.5012822017625018,,,,,,,,25.966585438458093,1.1067951252478359,,0.0,0.3402566814964469,,,,,,,3.0,,,,,,,,,
PRT,2055,,,,,,,,1.5001410368963093,,,,,,,,25.670220165801343,1.0815124473884217,,0.0,0.35170678916302606,,,,,,,0.0,,,,,,,,,
PRT,2056,,,,,,,,1.491063309814114,,,,,,,,25.384361113661726,1.0569725944778545,,0.0,0.3631568968296052,,,,,,,0.0,,,,,,,,,
PRT,2057,,,,,,,,1.475893960683432,,,,,,,,25.100529822461873,1.0332034222031887,,0.0,0.3746070044961844,,,,,,,0.0,,,,,,,,,
PRT,2058,,,,,,,,1.4550385134060102,,,,,,,,24.82805605751647,1.0103246872844571,,0.0,0.38605711216276356,,,,,,,0.0,,,,,,,,,
PRT,2059,,,,,,,,1.4267766974718445,,,,,,,,24.56867328382429,0.9891438900780892,,0.0,0.39750721982934273,,,,,,,0.0,,,,,,,,,
PRT,2060,,,,,,,,1.3921903929140342,,,,,,,,24.329456838807253,0.9697224469196855,,0.0,0.4089573274959219,,,,,,,0.0,,,,,,,,,
PRT,2061,,,,,,,,1.3611512368973657,,,,,,,,24.10524027829785,0.9516950829167862,,0.0,0.42040743516250106,,,,,,,0.0,,,,,,,,,
PRT,2062,,,,,,,,1.3303098277651202,,,,,,,,23.900249584392352,0.9350937339091262,,0.0,0.43185754282908023,,,,,,,0.0,,,,,,,,,
PRT,2063,,,,,,,,1.297597340320991,,,,,,,,23.704670090272117,0.9200402721361748,,0.0,0.4433076504956594,,,,,,,0.0,,,,,,,,,
PRT,2064,,,,,,,,1.2639318155025947,,,,,,,,23.534396861254173,0.9067970264254078,,0.0,0.45475775816223857,,,,,,,0.0,,,,,,,,,
PRT,2065,,,,,,,,1.2300048133870807,,,,,,,,23.385212668589343,0.8956536035804008,,0.0,0.46620786582881774,,,,,,,0.0,,,,,,,,,
PRT,2066,,,,,,,,1.1831459351175002,,,,,,,,23.258137901367967,0.886460766909954,,0.0,0.4776579734953969,,,,,,,0.0,,,,,,,,,
PRT,2067,,,,,,,,1.141794599234843,,,,,,,,23.14720131416128,0.8788023408256345,,0.0,0.48910808116197607,,,,,,,0.0,,,,,,,,,
PRT,2068,,,,,,,,1.1086702177126322,,,,,,,,23.045874547964218,0.8716278309314907,,0.0,0.5005581888285552,,,,,,,0.0,,,,,,,,,
PRT,2069,,,,,,,,1.0777525647669006,,,,,,,,22.940972751857384,0.8644582363206004,,0.0,0.5120082964951344,,,,,,,0.0,,,,,,,,,
PRT,2070,,,,,,,,1.0549085616925118,,,,,,,,22.846630358774643,0.8581388449492623,,0.0,0.5234584041617135,,,,,,,0.0,,,,,,,,,
PRT,2071,,,,,,,,,,,,,,,,,,,,0.5349085118282927,,,,,,,,,,,,,,,,
ROU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06987683434835779,0.06220073695929,0.09078531387008011,0.4851962276990919,0.4102753660900432,6.394157894736842,7.23725947368421,2.157847368421053,0.321
ROU,2024,963.9,54.7657,1760.118,9.6951551646127,1211.71349554753,0.8136965921287764,1232.178764096569,1.8950764729491976,8.80979850133905,2.932331962638357,-6.9689573,-6.4358,-9.303306,15.96,41.1169726,16.55977824947935,0.1918638319273768,,0.0,0.0,5.2391544,5.61,,0.2010197827656962,0.21757988674821238,,,,,,,,,,,
ROU,2025,1127.7,59.3532,1900.02,7.948444365661844,1228.45118646313,1.3813241312490954,1253.102663425234,1.6981220532563013,6.477595047588092,2.4767093808285567,-6.0156682,-5.3842,-8.5673795,1.0,40.6000422,17.890269885251737,0.21379612164571676,,0.0,0.0210889745503664,5.0296655,5.966,,0.2009160995388168,0.223724001732477,,60.878359441,,,,,,,,,
ROU,2026,1300.5,63.291,2054.744,8.143282702287348,1256.06457390209,2.24782130077652,1275.008611636718,1.7481367529461833,5.765877054957347,2.0119566334671157,-5.5741719,-5.0972,-8.3584583,1.0,40.1129737,17.932646862722333,0.21200838120952759,,0.0,0.017325932160019875,5.0730504,,,0.20090406830738322,0.22796182822702157,,118.04706141,,,,,,,,,
ROU,2027,,,,,1277.861730361517,1.7353531746948203,1290.645981887229,1.2264521280713314,,,,,,,,18.023037688325932,0.211245776858934,,0.0,0.0192628875374794,,,,,,,86.091609107,,,,,,,,,
ROU,2028,,,,,1299.609664599092,1.7019004263804316,1306.078220935618,1.1956988411201186,,,,,,,,18.07710069592893,0.2093863501493884,,0.0,0.013954849913716316,,,,,,,113.01139085999999,,,,,,,,,
ROU,2029,,,,,1322.484923629886,1.7601638133285746,1322.484923629886,1.2561807119419566,,,,,,,,18.084229650732475,0.20598937980153292,,0.0,0.007333811372518539,,,,,,,114.617500087,,,,,,,,,
ROU,2030,,,,,,,,1.3589604969695366,,,,,,,,18.068086644527334,0.20205466355558488,,0.0,0.009839758276939392,,,,,,,93.300846614,,,,,,,,,
ROU,2031,,,,,,,,1.4617402819971166,,,,,,,,18.019725999014618,0.19770866892623062,,0.0,-0.0011792667210102081,,,,,,,102.682132311,,,,,,,,,
ROU,2032,,,,,,,,1.5645200670246968,,,,,,,,17.988208628156322,0.19367673141474495,,0.0,-0.011283311992883682,,,,,,,75.696316712,,,,,,,,,
ROU,2033,,,,,,,,1.6672998520522766,,,,,,,,18.01914064864839,0.1908176273091591,,0.0,-0.012190360575914383,,,,,,,68.06654135,,,,,,,,,
ROU,2034,,,,,,,,1.7700796370798568,,,,,,,,18.084586205303815,0.18860804661396577,,0.0,-0.0205983966588974,,,,,,,84.766149334,,,,,,,,,
ROU,2035,,,,,,,,1.8728594221074368,,,,,,,,18.090035938097728,0.18564421585182264,,0.0,-0.02393418262627992,,,,,,,42.96605172,,,,,,,,,
ROU,2036,,,,,,,,1.9756392071350168,,,,,,,,18.042818809169688,0.18212772342158476,,0.0,-0.027269968593662437,,,,,,,30.64791172,,,,,,,,,
ROU,2037,,,,,,,,1.9161425745470182,,,,,,,,18.067233701547135,0.17993251677480368,,0.0,-0.030605754561044956,,,,,,,25.421245704,,,,,,,,,
ROU,2038,,,,,,,,1.7400653594385664,,,,,,,,18.099006703395716,0.1780656828756673,,0.0,-0.033941540528427475,,,,,,,28.780270449999996,,,,,,,,,
ROU,2039,,,,,,,,1.5741638874715447,,,,,,,,18.16398693175305,0.17697240525304264,,0.0,-0.03727732649580999,,,,,,,2.983820508,,,,,,,,,
ROU,2040,,,,,,,,1.3992404779080556,,,,,,,,18.265572442515193,0.17656787833241427,,0.0,-0.040613112463192505,,,,,,,14.91910254,,,,,,,,,
ROU,2041,,,,,,,,1.3444033602051948,,,,,,,,18.368877151742627,0.17622578805405523,,0.0,-0.04394889843057502,,,,,,,14.91910254,,,,,,,,,
ROU,2042,,,,,,,,1.311529232612751,,,,,,,,18.4779567527418,0.1760120656401602,,0.0,-0.047284684397957535,,,,,,,14.91910254,,,,,,,,,
ROU,2043,,,,,,,,1.3195203937898934,,,,,,,,18.576881600719567,0.17556535664699233,,0.0,-0.05062047036534005,,,,,,,0.0,,,,,,,,,
ROU,2044,,,,,,,,1.3218555951729227,,,,,,,,18.65423067088742,0.17469904618102003,,0.0,-0.053956256332722566,,,,,,,16.65695127,,,,,,,,,
ROU,2045,,,,,,,,1.31859696883948,,,,,,,,18.725929706065834,0.1737892923236162,,0.0,-0.05729204230010508,,,,,,,0.0,,,,,,,,,
ROU,2046,,,,,,,,1.3298584352555185,,,,,,,,18.772885000184797,0.17257984971252915,,0.0,-0.060627828267487596,,,,,,,0.0,,,,,,,,,
ROU,2047,,,,,,,,1.3475316797883292,,,,,,,,18.806998348853334,0.17121092214414477,,0.0,-0.06396361423487011,,,,,,,0.0,,,,,,,,,
ROU,2048,,,,,,,,1.3602118240519445,,,,,,,,18.82015171572573,0.16960298019822262,,0.0,-0.06729940020225263,,,,,,,11.03688,,,,,,,,,
ROU,2049,,,,,,,,1.3257729712483974,,,,,,,,18.825240007002765,0.16792729357610367,,0.0,-0.07063518616963514,,,,,,,19.394833302,,,,,,,,,
ROU,2050,,,,,,,,1.3048495258583932,,,,,,,,18.841673984739057,0.166459073977241,,0.0,-0.07397097213701766,,,,,,,15.913709376,,,,,,,,,
ROU,2051,,,,,,,,1.296571056667946,,,,,,,,18.8571061407454,0.16510596792069443,,0.0,-0.07730675810440017,,,,,,,18.3948,,,,,,,,,
ROU,2052,,,,,,,,1.2987526198462631,,,,,,,,18.868142800740905,0.1636644438364755,,0.0,-0.08064254407178269,,,,,,,0.0,,,,,,,,,
ROU,2053,,,,,,,,1.3113892714822422,,,,,,,,18.880999771501696,0.16236555940214725,,0.0,-0.0839783300391652,,,,,,,11.49675,,,,,,,,,
ROU,2054,,,,,,,,1.3404800019989134,,,,,,,,18.872834390720875,0.16089507254333055,,0.0,-0.08731411600654772,,,,,,,0.0,,,,,,,,,
ROU,2055,,,,,,,,1.37241697887512,,,,,,,,18.827534827898077,0.1589610569735258,,0.0,-0.09064990197393023,,,,,,,0.0,,,,,,,,,
ROU,2056,,,,,,,,1.400174498892426,,,,,,,,18.731149380152623,0.1564267478412477,,0.0,-0.09398568794131275,,,,,,,0.0,,,,,,,,,
ROU,2057,,,,,,,,1.4159690950071715,,,,,,,,18.59523460615801,0.15343098423929943,,0.0,-0.09732147390869526,,,,,,,0.0,,,,,,,,,
ROU,2058,,,,,,,,1.4136950472940981,,,,,,,,18.44319923048113,0.1502809769814963,,0.0,-0.10065725987607778,,,,,,,0.0,,,,,,,,,
ROU,2059,,,,,,,,1.4069474384886904,,,,,,,,18.274045542941348,0.1470144478073761,,0.0,-0.1039930458434603,,,,,,,0.0,,,,,,,,,
ROU,2060,,,,,,,,1.3986245373886297,,,,,,,,18.09089355665536,0.14367657012863383,,0.0,-0.10732883181084281,,,,,,,0.0,,,,,,,,,
ROU,2061,,,,,,,,1.3841945184274085,,,,,,,,17.89008826413104,0.1402342285711377,,0.0,-0.11066461777822532,,,,,,,0.0,,,,,,,,,
ROU,2062,,,,,,,,1.36696836884987,,,,,,,,17.689224663998683,0.13688662057541662,,0.0,-0.11400040374560784,,,,,,,0.0,,,,,,,,,
ROU,2063,,,,,,,,1.3436297844475238,,,,,,,,17.484834910155378,0.13359407737787854,,0.0,-0.11733618971299035,,,,,,,0.0,,,,,,,,,
ROU,2064,,,,,,,,1.308889386937083,,,,,,,,17.27788752545233,0.1303298569319536,,0.0,-0.12067197568037287,,,,,,,0.0,,,,,,,,,
ROU,2065,,,,,,,,1.2664710419308607,,,,,,,,17.065659830386885,0.1270631816070547,,0.0,-0.12400776164775539,,,,,,,0.0,,,,,,,,,
ROU,2066,,,,,,,,1.2077379150269092,,,,,,,,16.84746453001258,0.12375996563843794,,0.0,-0.12734354761513791,,,,,,,0.0,,,,,,,,,
ROU,2067,,,,,,,,1.1389415509471674,,,,,,,,16.631834593626806,0.12055826857784586,,0.0,-0.13067933358252043,,,,,,,0.0,,,,,,,,,
ROU,2068,,,,,,,,1.0695478813364483,,,,,,,,16.42300295365686,0.11751148383804846,,0.0,-0.13401511954990294,,,,,,,0.0,,,,,,,,,
ROU,2069,,,,,,,,0.9988154120260788,,,,,,,,16.216426971280587,0.1145425765802281,,0.0,-0.13735090551728546,,,,,,,0.0,,,,,,,,,
ROU,2070,,,,,,,,0.9305947056325685,,,,,,,,16.027572221320476,0.11182314721177684,,0.0,-0.14068669148466798,,,,,,,0.0,,,,,,,,,
ROU,2071,,,,,,,,,,,,,,,,,,,,-0.1440224774520505,,,,,,,,,,,,,,,,
